date,consumer_confidence_index,new_car_price_index,used_car_price_index,fed_interest_rate,electric_vehicle_adoption,inflation_rate
11/15/2022,58.8,119.5551781,196.5983007,0.025413151,0.04619726,0.023356164
11/16/2022,58.8,119.5713699,196.5202941,0.025449041,0.046235616,0.023369863
11/17/2022,58.8,119.5875616,196.4422876,0.025484932,0.046273973,0.023383562
11/18/2022,58.8,119.6037534,196.364281,0.025520822,0.046312329,0.02339726
11/19/2022,58.8,119.6199452,196.2862745,0.025556712,0.046350685,0.023410959
11/20/2022,58.8,119.636137,196.208268,0.025592603,0.046389041,0.023424658
11/21/2022,58.8,119.6523288,196.1302614,0.025628493,0.046427397,0.023438356
11/22/2022,58.8,119.6685205,196.0522549,0.025664384,0.046465753,0.023452055
11/23/2022,58.8,119.6847123,195.9742484,0.025700274,0.04650411,0.023465753
11/24/2022,58.8,119.7009041,195.8962418,0.025736164,0.046542466,0.023479452
11/25/2022,58.8,119.7170959,195.8182353,0.025772055,0.046580822,0.023493151
11/26/2022,58.8,119.7332877,195.7402288,0.025807945,0.046619178,0.023506849
11/27/2022,58.8,119.7494795,195.6622222,0.025843836,0.046657534,0.023520548
11/28/2022,58.8,119.7656712,195.5842157,0.025879726,0.04669589,0.023534247
11/29/2022,58.8,119.781863,195.5062092,0.025915616,0.046734247,0.023547945
11/30/2022,58.8,119.7980548,195.4282026,0.025951507,0.046772603,0.023561644
12/1/2022,58.8,119.8142466,195.3501961,0.025987397,0.046810959,0.023575342
12/2/2022,58.8,119.8304384,195.2721895,0.026023288,0.046849315,0.023589041
12/3/2022,58.8,119.8466301,195.194183,0.026059178,0.046887671,0.02360274
12/4/2022,58.8,119.8628219,195.1161765,0.026095068,0.046926027,0.023616438
12/5/2022,58.8,119.8790137,195.0381699,0.026130959,0.046964384,0.023630137
12/6/2022,58.8,119.8952055,194.9601634,0.026166849,0.04700274,0.023643836
12/7/2022,58.8,119.9113973,194.8821569,0.02620274,0.047041096,0.023657534
12/8/2022,58.8,119.927589,194.8041503,0.02623863,0.047079452,0.023671233
12/9/2022,58.8,119.9437808,194.7261438,0.026274521,0.047117808,0.023684932
12/10/2022,58.8,119.9599726,194.6481373,0.026310411,0.047156164,0.02369863
12/11/2022,58.8,119.9761644,194.5701307,0.026346301,0.047194521,0.023712329
12/12/2022,58.8,119.9923562,194.4921242,0.026382192,0.047232877,0.023726027
12/13/2022,58.8,120.0085479,194.4141176,0.026418082,0.047271233,0.023739726
12/14/2022,58.8,120.0247397,194.3361111,0.026453973,0.047309589,0.023753425
12/15/2022,58.8,120.0409315,194.2581046,0.026489863,0.047347945,0.023767123
12/16/2022,58.8,120.0571233,194.180098,0.026525753,0.047386301,0.023780822
12/17/2022,58.8,120.0733151,194.1020915,0.026561644,0.047424658,0.023794521
12/18/2022,58.8,120.0895068,194.024085,0.026597534,0.047463014,0.023808219
12/19/2022,58.8,120.1056986,193.9460784,0.026633425,0.04750137,0.023821918
12/20/2022,58.8,120.1218904,193.8680719,0.026669315,0.047539726,0.023835616
12/21/2022,58.8,120.1380822,193.7900654,0.026705205,0.047578082,0.023849315
12/22/2022,58.8,120.154274,193.7120588,0.026741096,0.047616438,0.023863014
12/23/2022,58.8,120.1704658,193.6340523,0.026776986,0.047654795,0.023876712
12/24/2022,58.8,120.1866575,193.5560458,0.026812877,0.047693151,0.023890411
12/25/2022,58.8,120.2028493,193.4780392,0.026848767,0.047731507,0.02390411
12/26/2022,58.8,120.2190411,193.4000327,0.026884658,0.047769863,0.023917808
12/27/2022,58.8,120.2352329,193.3220261,0.026920548,0.047808219,0.023931507
12/28/2022,58.8,120.2514247,193.2440196,0.026956438,0.047846575,0.023945205
12/29/2022,58.8,120.2676164,193.1660131,0.026992329,0.047884932,0.023958904
12/30/2022,58.8,120.2838082,193.0880065,0.027028219,0.047923288,0.023972603
12/31/2022,58.8,120.3,193.01,0.02706411,0.047961644,0.023986301
1/1/2023,64.6,120.2950137,193.007,0.0271,0.048,0.024
1/2/2023,64.6,120.2900274,193.004,0.02713589,0.048038356,0.024013699
1/3/2023,64.6,120.2850411,193.001,0.027171781,0.048076712,0.024027397
1/4/2023,64.6,120.2800548,192.998,0.027207671,0.048115068,0.024041096
1/5/2023,64.6,120.2750685,192.995,0.027243562,0.048153425,0.024054795
1/6/2023,64.6,120.2700822,192.992,0.027279452,0.048191781,0.024068493
1/7/2023,64.6,120.2650959,192.989,0.027315342,0.048230137,0.024082192
1/8/2023,64.6,120.2601096,192.986,0.027351233,0.048268493,0.02409589
1/9/2023,64.6,120.2551233,192.983,0.027387123,0.048306849,0.024109589
1/10/2023,64.6,120.250137,192.98,0.027423014,0.048345205,0.024123288
1/11/2023,64.6,120.2451507,192.977,0.027458904,0.048383562,0.024136986
1/12/2023,64.6,120.2401644,192.974,0.027494795,0.048421918,0.024150685
1/13/2023,64.6,120.2351781,192.971,0.027530685,0.048460274,0.024164384
1/14/2023,64.6,120.2301918,192.968,0.027566575,0.04849863,0.024178082
1/15/2023,64.6,120.2252055,192.965,0.027602466,0.048536986,0.024191781
1/16/2023,64.6,120.2202192,192.962,0.027638356,0.048575342,0.024205479
1/17/2023,64.6,120.2152329,192.959,0.027674247,0.048613699,0.024219178
1/18/2023,64.6,120.2102466,192.956,0.027710137,0.048652055,0.024232877
1/19/2023,64.6,120.2052603,192.953,0.027746027,0.048690411,0.024246575
1/20/2023,64.6,120.200274,192.95,0.027781918,0.048728767,0.024260274
1/21/2023,64.6,120.1952877,192.947,0.027817808,0.048767123,0.024273973
1/22/2023,64.6,120.1903014,192.944,0.027853699,0.048805479,0.024287671
1/23/2023,64.6,120.1853151,192.941,0.027889589,0.048843836,0.02430137
1/24/2023,64.6,120.1803288,192.938,0.027925479,0.048882192,0.024315068
1/25/2023,64.6,120.1753425,192.935,0.02796137,0.048920548,0.024328767
1/26/2023,64.6,120.1703562,192.932,0.02799726,0.048958904,0.024342466
1/27/2023,64.6,120.1653699,192.929,0.028033151,0.04899726,0.024356164
1/28/2023,64.6,120.1603836,192.926,0.028069041,0.049035616,0.024369863
1/29/2023,64.6,120.1553973,192.923,0.028104932,0.049073973,0.024383562
1/30/2023,64.6,120.150411,192.92,0.028140822,0.049112329,0.02439726
1/31/2023,64.6,120.1454247,192.917,0.028176712,0.049150685,0.024410959
2/1/2023,64.6,120.1404384,192.914,0.028212603,0.049189041,0.024424658
2/2/2023,64.6,120.1354521,192.911,0.028248493,0.049227397,0.024438356
2/3/2023,64.6,120.1304658,192.908,0.028284384,0.049265753,0.024452055
2/4/2023,64.6,120.1254795,192.905,0.028320274,0.04930411,0.024465753
2/5/2023,64.6,120.1204932,192.902,0.028356164,0.049342466,0.024479452
2/6/2023,64.6,120.1155068,192.899,0.028392055,0.049380822,0.024493151
2/7/2023,64.6,120.1105205,192.896,0.028427945,0.049419178,0.024506849
2/8/2023,64.6,120.1055342,192.893,0.028463836,0.049457534,0.024520548
2/9/2023,64.6,120.1005479,192.89,0.028499726,0.04949589,0.024534247
2/10/2023,64.6,120.0955616,192.887,0.028535616,0.049534247,0.024547945
2/11/2023,64.6,120.0905753,192.884,0.028571507,0.049572603,0.024561644
2/12/2023,64.6,120.085589,192.881,0.028607397,0.049610959,0.024575342
2/13/2023,64.6,120.0806027,192.878,0.028643288,0.049649315,0.024589041
2/14/2023,64.6,120.0756164,192.875,0.028679178,0.049687671,0.02460274
2/15/2023,64.6,120.0706301,192.872,0.028715068,0.049726027,0.024616438
2/16/2023,64.6,120.0656438,192.869,0.028750959,0.049764384,0.024630137
2/17/2023,64.6,120.0606575,192.866,0.028786849,0.04980274,0.024643836
2/18/2023,64.6,120.0556712,192.863,0.02882274,0.049841096,0.024657534
2/19/2023,64.6,120.0506849,192.86,0.02885863,0.049879452,0.024671233
2/20/2023,64.6,120.0456986,192.857,0.028894521,0.049917808,0.024684932
2/21/2023,64.6,120.0407123,192.854,0.028930411,0.049956164,0.02469863
2/22/2023,64.6,120.035726,192.851,0.028966301,0.049994521,0.024712329
2/23/2023,64.6,120.0307397,192.848,0.029002192,0.050032877,0.024726027
2/24/2023,64.6,120.0257534,192.845,0.029038082,0.050071233,0.024739726
2/25/2023,64.6,120.0207671,192.842,0.029073973,0.050109589,0.024753425
2/26/2023,64.6,120.0157808,192.839,0.029109863,0.050147945,0.024767123
2/27/2023,64.6,120.0107945,192.836,0.029145753,0.050186301,0.024780822
2/28/2023,64.6,120.0058082,192.833,0.029181644,0.050224658,0.024794521
3/1/2023,64.6,120.0008219,192.83,0.029217534,0.050263014,0.024808219
3/2/2023,64.6,119.9958356,192.827,0.029253425,0.05030137,0.024821918
3/3/2023,64.6,119.9908493,192.824,0.029289315,0.050339726,0.024835616
3/4/2023,64.6,119.985863,192.821,0.029325205,0.050378082,0.024849315
3/5/2023,64.6,119.9808767,192.818,0.029361096,0.050416438,0.024863014
3/6/2023,64.6,119.9758904,192.815,0.029396986,0.050454795,0.024876712
3/7/2023,64.6,119.9709041,192.812,0.029432877,0.050493151,0.024890411
3/8/2023,64.6,119.9659178,192.809,0.029468767,0.050531507,0.02490411
3/9/2023,64.6,119.9609315,192.806,0.029504658,0.050569863,0.024917808
3/10/2023,64.6,119.9559452,192.803,0.029540548,0.050608219,0.024931507
3/11/2023,64.6,119.9509589,192.8,0.029576438,0.050646575,0.024945205
3/12/2023,64.6,119.9459726,192.797,0.029612329,0.050684932,0.024958904
3/13/2023,64.6,119.9409863,192.794,0.029648219,0.050723288,0.024972603
3/14/2023,64.6,119.936,192.791,0.02968411,0.050761644,0.024986301
3/15/2023,64.6,119.9310137,192.788,0.02972,0.0508,0.025
3/16/2023,64.6,119.9260274,192.785,0.02975589,0.050838356,0.025013699
3/17/2023,64.6,119.9210411,192.782,0.029791781,0.050876712,0.025027397
3/18/2023,64.6,119.9160548,192.779,0.029827671,0.050915068,0.025041096
3/19/2023,64.6,119.9110685,192.776,0.029863562,0.050953425,0.025054795
3/20/2023,64.6,119.9060822,192.773,0.029899452,0.050991781,0.025068493
3/21/2023,64.6,119.9010959,192.77,0.029935342,0.051030137,0.025082192
3/22/2023,64.6,119.8961096,192.767,0.029971233,0.051068493,0.02509589
3/23/2023,64.6,119.8911233,192.764,0.030007123,0.051106849,0.025109589
3/24/2023,64.6,119.886137,192.761,0.030043014,0.051145205,0.025123288
3/25/2023,64.6,119.8811507,192.758,0.030078904,0.051183562,0.025136986
3/26/2023,64.6,119.8761644,192.755,0.030114795,0.051221918,0.025150685
3/27/2023,64.6,119.8711781,192.752,0.030150685,0.051260274,0.025164384
3/28/2023,64.6,119.8661918,192.749,0.030186575,0.05129863,0.025178082
3/29/2023,64.6,119.8612055,192.746,0.030222466,0.051336986,0.025191781
3/30/2023,64.6,119.8562192,192.743,0.030258356,0.051375342,0.025205479
3/31/2023,64.6,119.8512329,192.74,0.030294247,0.051413699,0.025219178
4/1/2023,62.3,119.8462466,192.737,0.030330137,0.051452055,0.025232877
4/2/2023,62.3,119.8412603,192.734,0.030366027,0.051490411,0.025246575
4/3/2023,62.3,119.836274,192.731,0.030401918,0.051528767,0.025260274
4/4/2023,62.3,119.8312877,192.728,0.030437808,0.051567123,0.025273973
4/5/2023,62.3,119.8263014,192.725,0.030473699,0.051605479,0.025287671
4/6/2023,62.3,119.8213151,192.722,0.030509589,0.051643836,0.02530137
4/7/2023,62.3,119.8163288,192.719,0.030545479,0.051682192,0.025315068
4/8/2023,62.3,119.8113425,192.716,0.03058137,0.051720548,0.025328767
4/9/2023,62.3,119.8063562,192.713,0.03061726,0.051758904,0.025342466
4/10/2023,62.3,119.8013699,192.71,0.030653151,0.05179726,0.025356164
4/11/2023,62.3,119.7963836,192.707,0.030689041,0.051835616,0.025369863
4/12/2023,62.3,119.7913973,192.704,0.030724932,0.051873973,0.025383562
4/13/2023,62.3,119.786411,192.701,0.030760822,0.051912329,0.02539726
4/14/2023,62.3,119.7814247,192.698,0.030796712,0.051950685,0.025410959
4/15/2023,62.3,119.7764384,192.695,0.030832603,0.051989041,0.025424658
4/16/2023,62.3,119.7714521,192.692,0.030868493,0.052027397,0.025438356
4/17/2023,62.3,119.7664658,192.689,0.030904384,0.052065753,0.025452055
4/18/2023,62.3,119.7614795,192.686,0.030940274,0.05210411,0.025465753
4/19/2023,62.3,119.7564932,192.683,0.030976164,0.052142466,0.025479452
4/20/2023,62.3,119.7515068,192.68,0.031012055,0.052180822,0.025493151
4/21/2023,62.3,119.7465205,192.677,0.031047945,0.052219178,0.025506849
4/22/2023,62.3,119.7415342,192.674,0.031083836,0.052257534,0.025520548
4/23/2023,62.3,119.7365479,192.671,0.031119726,0.05229589,0.025534247
4/24/2023,62.3,119.7315616,192.668,0.031155616,0.052334247,0.025547945
4/25/2023,62.3,119.7265753,192.665,0.031191507,0.052372603,0.025561644
4/26/2023,62.3,119.721589,192.662,0.031227397,0.052410959,0.025575342
4/27/2023,62.3,119.7166027,192.659,0.031263288,0.052449315,0.025589041
4/28/2023,62.3,119.7116164,192.656,0.031299178,0.052487671,0.02560274
4/29/2023,62.3,119.7066301,192.653,0.031335068,0.052526027,0.025616438
4/30/2023,62.3,119.7016438,192.65,0.031370959,0.052564384,0.025630137
5/1/2023,62.3,119.6966575,192.6595918,0.031406849,0.05260274,0.025643836
5/2/2023,62.3,119.6916712,192.6691837,0.03144274,0.052641096,0.025657534
5/3/2023,62.3,119.6866849,192.6787755,0.03147863,0.052679452,0.025671233
5/4/2023,62.3,119.6816986,192.6883673,0.031514521,0.052717808,0.025684932
5/5/2023,62.3,119.6767123,192.6979592,0.031550411,0.052756164,0.02569863
5/6/2023,62.3,119.671726,192.707551,0.031586301,0.052794521,0.025712329
5/7/2023,62.3,119.6667397,192.7171429,0.031622192,0.052832877,0.025726027
5/8/2023,62.3,119.6617534,192.7267347,0.031658082,0.052871233,0.025739726
5/9/2023,62.3,119.6567671,192.7363265,0.031693973,0.052909589,0.025753425
5/10/2023,62.3,119.6517808,192.7459184,0.031729863,0.052947945,0.025767123
5/11/2023,62.3,119.6467945,192.7555102,0.031765753,0.052986301,0.025780822
5/12/2023,62.3,119.6418082,192.765102,0.031801644,0.053024658,0.025794521
5/13/2023,62.3,119.6368219,192.7746939,0.031837534,0.053063014,0.025808219
5/14/2023,62.3,119.6318356,192.7842857,0.031873425,0.05310137,0.025821918
5/15/2023,62.3,119.6268493,192.7938776,0.031909315,0.053139726,0.025835616
5/16/2023,62.3,119.621863,192.8034694,0.031945205,0.053178082,0.025849315
5/17/2023,62.3,119.6168767,192.8130612,0.031981096,0.053216438,0.025863014
5/18/2023,62.3,119.6118904,192.8226531,0.032016986,0.053254795,0.025876712
5/19/2023,62.3,119.6069041,192.8322449,0.032052877,0.053293151,0.025890411
5/20/2023,62.3,119.6019178,192.8418367,0.032088767,0.053331507,0.02590411
5/21/2023,62.3,119.5969315,192.8514286,0.032124658,0.053369863,0.025917808
5/22/2023,62.3,119.5919452,192.8610204,0.032160548,0.053408219,0.025931507
5/23/2023,62.3,119.5869589,192.8706122,0.032196438,0.053446575,0.025945205
5/24/2023,62.3,119.5819726,192.8802041,0.032232329,0.053484932,0.025958904
5/25/2023,62.3,119.5769863,192.8897959,0.032268219,0.053523288,0.025972603
5/26/2023,62.3,119.572,192.8993878,0.03230411,0.053561644,0.025986301
5/27/2023,62.3,119.5670137,192.9089796,0.03234,0.0536,0.026
5/28/2023,62.3,119.5620274,192.9185714,0.03237589,0.053638356,0.026013699
5/29/2023,62.3,119.5570411,192.9281633,0.032411781,0.053676712,0.026027397
5/30/2023,62.3,119.5520548,192.9377551,0.032447671,0.053715068,0.026041096
5/31/2023,62.3,119.5470685,192.9473469,0.032483562,0.053753425,0.026054795
6/1/2023,62.3,119.5420822,192.9569388,0.032519452,0.053791781,0.026068493
6/2/2023,62.3,119.5370959,192.9665306,0.032555342,0.053830137,0.026082192
6/3/2023,62.3,119.5321096,192.9761224,0.032591233,0.053868493,0.02609589
6/4/2023,62.3,119.5271233,192.9857143,0.032627123,0.053906849,0.026109589
6/5/2023,62.3,119.522137,192.9953061,0.032663014,0.053945205,0.026123288
6/6/2023,62.3,119.5171507,193.004898,0.032698904,0.053983562,0.026136986
6/7/2023,62.3,119.5121644,193.0144898,0.032734795,0.054021918,0.026150685
6/8/2023,62.3,119.5071781,193.0240816,0.032770685,0.054060274,0.026164384
6/9/2023,62.3,119.5021918,193.0336735,0.032806575,0.05409863,0.026178082
6/10/2023,62.3,119.4972055,193.0432653,0.032842466,0.054136986,0.026191781
6/11/2023,62.3,119.4922192,193.0528571,0.032878356,0.054175342,0.026205479
6/12/2023,62.3,119.4872329,193.062449,0.032914247,0.054213699,0.026219178
6/13/2023,62.3,119.4822466,193.0720408,0.032950137,0.054252055,0.026232877
6/14/2023,62.3,119.4772603,193.0816327,0.032986027,0.054290411,0.026246575
6/15/2023,62.3,119.472274,193.0912245,0.033021918,0.054328767,0.026260274
6/16/2023,62.3,119.4672877,193.1008163,0.033057808,0.054367123,0.026273973
6/17/2023,62.3,119.4623014,193.1104082,0.033093699,0.054405479,0.026287671
6/18/2023,62.3,119.4573151,193.12,0.033129589,0.054443836,0.02630137
6/19/2023,62.3,119.4523288,193.1295918,0.033165479,0.054482192,0.026315068
6/20/2023,62.3,119.4473425,193.1391837,0.03320137,0.054520548,0.026328767
6/21/2023,62.3,119.4423562,193.1487755,0.03323726,0.054558904,0.026342466
6/22/2023,62.3,119.4373699,193.1583673,0.033273151,0.05459726,0.026356164
6/23/2023,62.3,119.4323836,193.1679592,0.033309041,0.054635616,0.026369863
6/24/2023,62.3,119.4273973,193.177551,0.033344932,0.054673973,0.026383562
6/25/2023,62.3,119.422411,193.1871429,0.033380822,0.054712329,0.02639726
6/26/2023,62.3,119.4174247,193.1967347,0.033416712,0.054750685,0.026410959
6/27/2023,62.3,119.4124384,193.2063265,0.033452603,0.054789041,0.026424658
6/28/2023,62.3,119.4074521,193.2159184,0.033488493,0.054827397,0.026438356
6/29/2023,62.3,119.4024658,193.2255102,0.033524384,0.054865753,0.026452055
6/30/2023,62.3,119.3974795,193.235102,0.033560274,0.05490411,0.026465753
7/1/2023,69.6,119.3924932,193.2446939,0.033596164,0.054942466,0.026479452
7/2/2023,69.6,119.3875068,193.2542857,0.033632055,0.054980822,0.026493151
7/3/2023,69.6,119.3825205,193.2638776,0.033667945,0.055019178,0.026506849
7/4/2023,69.6,119.3775342,193.2734694,0.033703836,0.055057534,0.026520548
7/5/2023,69.6,119.3725479,193.2830612,0.033739726,0.05509589,0.026534247
7/6/2023,69.6,119.3675616,193.2926531,0.033775616,0.055134247,0.026547945
7/7/2023,69.6,119.3625753,193.3022449,0.033811507,0.055172603,0.026561644
7/8/2023,69.6,119.357589,193.3118367,0.033847397,0.055210959,0.026575342
7/9/2023,69.6,119.3526027,193.3214286,0.033883288,0.055249315,0.026589041
7/10/2023,69.6,119.3476164,193.3310204,0.033919178,0.055287671,0.02660274
7/11/2023,69.6,119.3426301,193.3406122,0.033955068,0.055326027,0.026616438
7/12/2023,69.6,119.3376438,193.3502041,0.033990959,0.055364384,0.026630137
7/13/2023,69.6,119.3326575,193.3597959,0.034026849,0.05540274,0.026643836
7/14/2023,69.6,119.3276712,193.3693878,0.03406274,0.055441096,0.026657534
7/15/2023,69.6,119.3226849,193.3789796,0.03409863,0.055479452,0.026671233
7/16/2023,69.6,119.3176986,193.3885714,0.034134521,0.055517808,0.026684932
7/17/2023,69.6,119.3127123,193.3981633,0.034170411,0.055556164,0.02669863
7/18/2023,69.6,119.307726,193.4077551,0.034206301,0.055594521,0.026712329
7/19/2023,69.6,119.3027397,193.4173469,0.034242192,0.055632877,0.026726027
7/20/2023,69.6,119.2977534,193.4269388,0.034278082,0.055671233,0.026739726
7/21/2023,69.6,119.2927671,193.4365306,0.034313973,0.055709589,0.026753425
7/22/2023,69.6,119.2877808,193.4461224,0.034349863,0.055747945,0.026767123
7/23/2023,69.6,119.2827945,193.4557143,0.034385753,0.055786301,0.026780822
7/24/2023,69.6,119.2778082,193.4653061,0.034421644,0.055824658,0.026794521
7/25/2023,69.6,119.2728219,193.474898,0.034457534,0.055863014,0.026808219
7/26/2023,69.6,119.2678356,193.4844898,0.034493425,0.05590137,0.026821918
7/27/2023,69.6,119.2628493,193.4940816,0.034529315,0.055939726,0.026835616
7/28/2023,69.6,119.257863,193.5036735,0.034565205,0.055978082,0.026849315
7/29/2023,69.6,119.2528767,193.5132653,0.034601096,0.056016438,0.026863014
7/30/2023,69.6,119.2478904,193.5228571,0.034636986,0.056054795,0.026876712
7/31/2023,69.6,119.2429041,193.532449,0.034672877,0.056093151,0.026890411
8/1/2023,69.6,119.2379178,193.5420408,0.034708767,0.056131507,0.02690411
8/2/2023,69.6,119.2329315,193.5516327,0.034744658,0.056169863,0.026917808
8/3/2023,69.6,119.2279452,193.5612245,0.034780548,0.056208219,0.026931507
8/4/2023,69.6,119.2229589,193.5708163,0.034816438,0.056246575,0.026945205
8/5/2023,69.6,119.2179726,193.5804082,0.034852329,0.056284932,0.026958904
8/6/2023,69.6,119.2129863,193.59,0.034888219,0.056323288,0.026972603
8/7/2023,69.6,119.208,193.5995918,0.03492411,0.056361644,0.026986301
8/8/2023,69.6,119.2030137,193.6091837,0.03496,0.0564,0.027
8/9/2023,69.6,119.1980274,193.6187755,0.03499589,0.056438356,0.027013699
8/10/2023,69.6,119.1930411,193.6283673,0.035031781,0.056476712,0.027027397
8/11/2023,69.6,119.1880548,193.6379592,0.035067671,0.056515068,0.027041096
8/12/2023,69.6,119.1830685,193.647551,0.035103562,0.056553425,0.027054795
8/13/2023,69.6,119.1780822,193.6571429,0.035139452,0.056591781,0.027068493
8/14/2023,69.6,119.1730959,193.6667347,0.035175342,0.056630137,0.027082192
8/15/2023,69.6,119.1681096,193.6763265,0.035211233,0.056668493,0.02709589
8/16/2023,69.6,119.1631233,193.6859184,0.035247123,0.056706849,0.027109589
8/17/2023,69.6,119.158137,193.6955102,0.035283014,0.056745205,0.027123288
8/18/2023,69.6,119.1531507,193.705102,0.035318904,0.056783562,0.027136986
8/19/2023,69.6,119.1481644,193.7146939,0.035354795,0.056821918,0.027150685
8/20/2023,69.6,119.1431781,193.7242857,0.035390685,0.056860274,0.027164384
8/21/2023,69.6,119.1381918,193.7338776,0.035426575,0.05689863,0.027178082
8/22/2023,69.6,119.1332055,193.7434694,0.035462466,0.056936986,0.027191781
8/23/2023,69.6,119.1282192,193.7530612,0.035498356,0.056975342,0.027205479
8/24/2023,69.6,119.1232329,193.7626531,0.035534247,0.057013699,0.027219178
8/25/2023,69.6,119.1182466,193.7722449,0.035570137,0.057052055,0.027232877
8/26/2023,69.6,119.1132603,193.7818367,0.035606027,0.057090411,0.027246575
8/27/2023,69.6,119.108274,193.7914286,0.035641918,0.057128767,0.027260274
8/28/2023,69.6,119.1032877,193.8010204,0.035677808,0.057167123,0.027273973
8/29/2023,69.6,119.0983014,193.8106122,0.035713699,0.057205479,0.027287671
8/30/2023,69.6,119.0933151,193.8202041,0.035749589,0.057243836,0.02730137
8/31/2023,69.6,119.0883288,193.8297959,0.035785479,0.057282192,0.027315068
9/1/2023,69.6,119.0833425,193.8393878,0.03582137,0.057320548,0.027328767
9/2/2023,69.6,119.0783562,193.8489796,0.03585726,0.057358904,0.027342466
9/3/2023,69.6,119.0733699,193.8585714,0.035893151,0.05739726,0.027356164
9/4/2023,69.6,119.0683836,193.8681633,0.035929041,0.057435616,0.027369863
9/5/2023,69.6,119.0633973,193.8777551,0.035964932,0.057473973,0.027383562
9/6/2023,69.6,119.058411,193.8873469,0.036000822,0.057512329,0.02739726
9/7/2023,69.6,119.0534247,193.8969388,0.036036712,0.057550685,0.027410959
9/8/2023,69.6,119.0484384,193.9065306,0.036072603,0.057589041,0.027424658
9/9/2023,69.6,119.0434521,193.9161224,0.036108493,0.057627397,0.027438356
9/10/2023,69.6,119.0384658,193.9257143,0.036144384,0.057665753,0.027452055
9/11/2023,69.6,119.0334795,193.9353061,0.036180274,0.05770411,0.027465753
9/12/2023,69.6,119.0284932,193.944898,0.036216164,0.057742466,0.027479452
9/13/2023,69.6,119.0235068,193.9544898,0.036252055,0.057780822,0.027493151
9/14/2023,69.6,119.0185205,193.9640816,0.036287945,0.057819178,0.027506849
9/15/2023,69.6,119.0135342,193.9736735,0.036323836,0.057857534,0.027520548
9/16/2023,69.6,119.0085479,193.9832653,0.036359726,0.05789589,0.027534247
9/17/2023,69.6,119.0035616,193.9928571,0.036395616,0.057934247,0.027547945
9/18/2023,69.6,118.9985753,194.002449,0.036431507,0.057972603,0.027561644
9/19/2023,69.6,118.993589,194.0120408,0.036467397,0.058010959,0.027575342
9/20/2023,69.6,118.9886027,194.0216327,0.036503288,0.058049315,0.027589041
9/21/2023,69.6,118.9836164,194.0312245,0.036539178,0.058087671,0.02760274
9/22/2023,69.6,118.9786301,194.0408163,0.036575068,0.058126027,0.027616438
9/23/2023,69.6,118.9736438,194.0504082,0.036610959,0.058164384,0.027630137
9/24/2023,69.6,118.9686575,194.06,0.036646849,0.05820274,0.027643836
9/25/2023,69.6,118.9636712,194.0695918,0.03668274,0.058241096,0.027657534
9/26/2023,69.6,118.9586849,194.0791837,0.03671863,0.058279452,0.027671233
9/27/2023,69.6,118.9536986,194.0887755,0.036754521,0.058317808,0.027684932
9/28/2023,69.6,118.9487123,194.0983673,0.036790411,0.058356164,0.02769863
9/29/2023,69.6,118.943726,194.1079592,0.036826301,0.058394521,0.027712329
9/30/2023,69.6,118.9387397,194.117551,0.036862192,0.058432877,0.027726027
10/1/2023,64.9,118.9337534,194.1271429,0.036898082,0.058471233,0.027739726
10/2/2023,64.9,118.9287671,194.1367347,0.036933973,0.058509589,0.027753425
10/3/2023,64.9,118.9237808,194.1463265,0.036969863,0.058547945,0.027767123
10/4/2023,64.9,118.9187945,194.1559184,0.037005753,0.058586301,0.027780822
10/5/2023,64.9,118.9138082,194.1655102,0.037041644,0.058624658,0.027794521
10/6/2023,64.9,118.9088219,194.175102,0.037077534,0.058663014,0.027808219
10/7/2023,64.9,118.9038356,194.1846939,0.037113425,0.05870137,0.027821918
10/8/2023,64.9,118.8988493,194.1942857,0.037149315,0.058739726,0.027835616
10/9/2023,64.9,118.893863,194.2038776,0.037185205,0.058778082,0.027849315
10/10/2023,64.9,118.8888767,194.2134694,0.037221096,0.058816438,0.027863014
10/11/2023,64.9,118.8838904,194.2230612,0.037256986,0.058854795,0.027876712
10/12/2023,64.9,118.8789041,194.2326531,0.037292877,0.058893151,0.027890411
10/13/2023,64.9,118.8739178,194.2422449,0.037328767,0.058931507,0.02790411
10/14/2023,64.9,118.8689315,194.2518367,0.037364658,0.058969863,0.027917808
10/15/2023,64.9,118.8639452,194.2614286,0.037400548,0.059008219,0.027931507
10/16/2023,64.9,118.8589589,194.2710204,0.037436438,0.059046575,0.027945205
10/17/2023,64.9,118.8539726,194.2806122,0.037472329,0.059084932,0.027958904
10/18/2023,64.9,118.8489863,194.2902041,0.037508219,0.059123288,0.027972603
10/19/2023,64.9,118.844,194.2997959,0.03754411,0.059161644,0.027986301
10/20/2023,64.9,118.8390137,194.3093878,0.03758,0.0592,0.028
10/21/2023,64.9,118.8340274,194.3189796,0.03761589,0.059238356,0.028013699
10/22/2023,64.9,118.8290411,194.3285714,0.037651781,0.059276712,0.028027397
10/23/2023,64.9,118.8240548,194.3381633,0.037687671,0.059315068,0.028041096
10/24/2023,64.9,118.8190685,194.3477551,0.037723562,0.059353425,0.028054795
10/25/2023,64.9,118.8140822,194.3573469,0.037759452,0.059391781,0.028068493
10/26/2023,64.9,118.8090959,194.3669388,0.037795342,0.059430137,0.028082192
10/27/2023,64.9,118.8041096,194.3765306,0.037831233,0.059468493,0.02809589
10/28/2023,64.9,118.7991233,194.3861224,0.037867123,0.059506849,0.028109589
