transaction_id,sale_date,vehicle_id,customer_id,dealership_id,is_new_car,sale_price,total_price,payment_type,loan_id,trade_in_value,dealer_fees,incentive_value
29489,10/21/2023,140,54962,16244,FALSE,39926.86,33928.66,Loan,25057,9188.02,857.93,0
29490,10/21/2023,3608,39137,14311,FALSE,35434.65,38531.04,Loan,25058,0,535.86,0
29491,10/21/2023,3153,79388,23723,FALSE,17356.47,19602.17,Lease,25059,0,833.13,0
29492,10/21/2023,2327,23402,17987,FALSE,41583.4,4743.45,Loan,25060,37659.7,326.93,0
29493,10/21/2023,4314,4221,16627,FALSE,39807.92,43046.99,Loan,25061,0,239.72,0
29494,10/21/2023,2978,77243,18430,FALSE,82288.62,89226.03,Loan,25062,0,126.9,0
29495,10/21/2023,3992,38528,18769,FALSE,31848.43,34705.12,Cash,0,0,144.55,0
29496,10/21/2023,1729,99807,17072,FALSE,31085.41,20627.44,Loan,25063,11828.65,169.65,0
29497,10/21/2023,4987,26920,6751,FALSE,46927.11,27942.05,Loan,25064,21502.37,298.83,0
29498,10/21/2023,190,71122,15991,FALSE,30002.2,14994.82,Loan,25065,16202.57,311.44,0
29499,10/21/2023,1600,83691,5682,TRUE,47885.78,49027,Loan,25066,5000.31,2834.95,0
29500,10/21/2023,4767,13092,4112,TRUE,32112.92,36314.15,Lease,25067,0,1674.22,0
29501,10/21/2023,4277,15124,1044,FALSE,40448.19,43378.94,Lease,25068,0,260.26,0
29502,10/21/2023,236,87127,21394,FALSE,28344.22,31385.71,Loan,25069,0,429.56,0
29503,10/21/2023,3083,60860,13936,FALSE,24586.27,23271.43,Cash,0,48146.58,249.67,0
29504,10/21/2023,3021,93705,15559,FALSE,42492.85,32053.14,Loan,25070,13051.77,269.54,0
29505,10/21/2023,2808,28245,24679,FALSE,31970.73,27672.01,Loan,25071,6877.51,312.06,0
29506,10/21/2023,885,71678,22934,FALSE,50739.59,37220.72,Lease,25072,16391.44,385.98,0
29507,10/21/2023,3842,90600,20176,FALSE,49343.07,53624.19,Cash,0,0,186.38,0
29508,10/21/2023,4623,40442,16748,FALSE,32114.42,35124.82,Cash,0,0,234.92,0
29509,10/21/2023,3445,45619,13127,TRUE,72977.44,82039.1,Loan,25073,0,3019.13,0
29510,10/21/2023,4823,51516,11718,FALSE,26917.84,8876.32,Cash,0,19047.13,208.17,0
29511,10/21/2023,2754,85029,24036,FALSE,30230.96,33330.57,Cash,0,0,161.36,0
29512,10/21/2023,3751,88226,487,TRUE,64215.58,36192.94,Loan,25074,32857,2015.79,0
29513,10/21/2023,3713,68303,24891,FALSE,21947.35,6736.04,Loan,25075,29004.89,283.46,0
29514,10/21/2023,3028,96254,18180,FALSE,24037.57,22659.41,Loan,25076,3096.93,270.09,0
29515,10/21/2023,3529,20380,14983,FALSE,55002.05,48469.62,Loan,25077,10725.23,489.75,0
29516,10/21/2023,3608,93835,7974,FALSE,31960.66,25397.2,Loan,25078,8945.65,203.06,0
29517,10/22/2023,274,24253,16183,FALSE,33386.32,36211.03,Cash,0,0,309.71,0
29518,10/22/2023,4032,25233,17904,FALSE,21057.64,9988.14,Loan,25079,12033.18,85,0
29519,10/22/2023,28,25484,10036,FALSE,71575.73,66892.86,Loan,25080,9272.45,429.93,948.88
29520,10/22/2023,1176,47493,4836,FALSE,52325.5,47658.31,Loan,25081,8713.99,85,0
29521,10/22/2023,2825,59449,21950,FALSE,40584.16,43113.12,Loan,25082,0,227.65,0
29522,10/22/2023,4867,12209,9571,FALSE,19475.34,8605.5,Loan,25083,11937.98,342.84,948.88
29523,10/22/2023,3243,75247,7380,TRUE,167002.36,164870.25,Loan,25084,18178.09,2841.11,0
29524,10/22/2023,2003,78419,13824,FALSE,13532.03,5021.81,Lease,25085,18941.56,199.31,0
29525,10/22/2023,604,68566,12184,FALSE,21505.69,3264.46,Loan,25086,18831.88,249.37,948.88
29526,10/22/2023,654,94227,2210,TRUE,103823.98,114807.53,Loan,25087,0,1839.48,0
29527,10/22/2023,730,4861,3020,FALSE,13121.61,24288.46,Loan,25088,37890.47,268.81,0
29528,10/22/2023,4345,39387,19524,FALSE,28274.85,30393.02,Lease,25089,0,169.12,0
29529,10/22/2023,1189,73196,23672,FALSE,25845.19,28355.41,Loan,25090,0,468.97,0
29530,10/22/2023,2772,71900,4022,FALSE,47534.56,51668.86,Lease,25091,0,618.4,0
29531,10/22/2023,1707,76936,11165,FALSE,34008.02,36635.63,Loan,25092,0,344.52,0
29532,10/22/2023,1192,67248,10071,TRUE,28779.96,33018.29,Loan,25093,0,2076.23,0
29533,10/22/2023,1116,39221,12996,TRUE,40028.44,43390.05,Loan,25094,2291.43,2913.25,0
29534,10/22/2023,4721,1377,17261,FALSE,50712.16,55690.86,Loan,25095,0,184.75,0
29535,10/22/2023,3348,67312,12833,FALSE,14270.46,3517.84,Loan,25096,11470.09,432.34,0
29536,10/22/2023,2435,21370,16078,TRUE,136325.05,150393.98,Loan,25097,0,1994.25,0
29537,10/22/2023,693,60828,585,FALSE,50651.72,30493.87,Loan,25098,23160.79,233.89,0
29538,10/22/2023,1260,55709,2682,FALSE,19667.13,21846.61,Loan,25099,0,340.42,0
29539,10/22/2023,947,94281,8549,FALSE,25426.03,16350.89,Loan,25100,42118.77,271.2,0
29540,10/22/2023,3571,81692,21750,FALSE,33120.58,36192.5,Cash,0,0,599.8,948.88
29541,10/22/2023,4088,18064,10051,TRUE,31744.13,37115.1,Loan,25101,0,2233.16,0
29542,10/22/2023,430,41112,23818,FALSE,38889.84,42764.2,Loan,25102,0,370.76,0
29543,10/22/2023,2453,79446,19003,TRUE,147332.9,162595.16,Lease,25103,0,2228.37,0
29544,10/22/2023,2098,12576,253,FALSE,33657.12,36089.75,Lease,25104,0,347.82,0
29545,10/22/2023,4647,32631,5749,FALSE,41566.62,32225.4,Loan,25105,11967.81,469.52,0
29546,10/22/2023,1006,3483,22639,FALSE,76025.81,67300.67,Loan,25106,14187.54,140.44,0
29547,10/22/2023,3895,35094,9827,FALSE,83290.67,90047.68,Loan,25107,0,445.58,0
29548,10/22/2023,3522,59530,22504,TRUE,54700.68,47331.89,Loan,25108,9245.75,1773.08,0
29549,10/22/2023,340,88909,14663,FALSE,31825.01,26021.78,Loan,25109,7836.85,333.67,0
29550,10/22/2023,806,69650,15180,FALSE,46957.77,37471.6,Loan,25110,12623.28,85,0
29551,10/22/2023,186,36036,13946,FALSE,27969.32,30403.57,Loan,25111,0,271.06,0
29552,10/22/2023,3300,53078,18325,FALSE,34894.84,17343.37,Cash,0,19399.6,607.79,0
29553,10/22/2023,279,1705,20452,FALSE,21266.08,1952.74,Loan,25112,19984.63,477.68,0
29554,10/22/2023,2447,63611,3494,FALSE,22436.4,21182.11,Loan,25113,1707.87,245.83,0
29555,10/23/2023,1243,86706,19001,FALSE,21783.27,14509.2,Loan,25114,36635.22,303.6,0
29556,10/23/2023,2202,78235,15677,FALSE,39670.14,34327.04,Lease,25115,8253.16,142.91,0
29557,10/23/2023,359,49969,19300,FALSE,11512.17,13069.75,Cash,0,0,343.66,0
29558,10/23/2023,3589,11683,19019,FALSE,51610.92,36488.56,Loan,25116,18627.19,449.78,0
29559,10/23/2023,4733,78403,9400,TRUE,50708.28,38392.21,Loan,25117,17603.31,2301.71,0
29560,10/23/2023,2588,5067,11973,TRUE,64853.77,72400.36,Lease,25118,0,1797.86,0
29561,10/23/2023,2223,46001,8729,TRUE,50124.34,55189.21,Loan,25119,0,1812.39,0
29562,10/23/2023,2134,14445,10348,FALSE,23946.57,26112.13,Loan,25120,0,256.14,0
29563,10/23/2023,742,75408,5973,TRUE,52973.43,61549.92,Loan,25121,0,3355.81,0
29564,10/23/2023,4303,47526,24307,TRUE,103208.37,91090.74,Cash,0,21300.81,1829.7,0
29565,10/23/2023,3977,21559,1901,FALSE,19051.23,5499.72,Loan,25122,14408.19,481.04,0
29566,10/23/2023,4753,34296,19606,FALSE,17840.92,19216.03,Loan,25123,0,191.35,0
29567,10/23/2023,2422,57881,2932,FALSE,23631.56,25378.84,Loan,25124,0,288.2,0
29568,10/23/2023,237,11027,6361,TRUE,37976.47,43882.24,Loan,25125,0,2457.45,0
29569,10/23/2023,485,61207,4665,FALSE,34347.78,29226.93,Lease,25126,7662.92,390.05,0
29570,10/23/2023,4444,66008,19722,FALSE,19467.23,498.71,Loan,25127,19343.23,168.92,0
29571,10/23/2023,1444,46234,19875,FALSE,35530.32,38849.74,Loan,25128,0,790.86,0
29572,10/23/2023,3855,99347,22780,FALSE,25151.17,27284.58,Loan,25129,0,426.95,0
29573,10/23/2023,168,32385,1184,FALSE,50689.61,49700.12,Cash,0,4754.49,408.36,0
29574,10/23/2023,1088,57223,23341,TRUE,83153.71,93526.91,Cash,0,0,2996.34,0
29575,10/23/2023,4875,26140,6431,TRUE,116570.75,120678.76,Loan,25130,4937.46,2250.38,0
29576,10/23/2023,4042,96609,24884,FALSE,59465.04,63418.64,Loan,25131,0,101.6,0
29577,10/23/2023,3728,97062,19452,FALSE,52818.13,42369.66,Lease,25132,13173.63,167.29,0
29578,10/23/2023,2222,54008,2740,FALSE,25701.87,28194.17,Loan,25133,0,85,0
29579,10/23/2023,4484,58544,4003,FALSE,32259.41,35707.14,Lease,25134,0,334.07,0
29580,10/23/2023,4254,32058,15869,FALSE,14855.61,16241.74,Cash,0,0,353.04,0
29581,10/23/2023,2391,28978,7999,TRUE,91106.11,93591.75,Loan,25135,6740.42,1813.87,0
29582,10/23/2023,4334,27682,20818,TRUE,57214.86,63858.19,Loan,25136,0,1644.51,948.88
29583,10/23/2023,4881,60697,22236,FALSE,46401.59,51262.65,Loan,25137,0,351.84,0
29584,10/23/2023,2006,6637,1206,FALSE,25266.69,6215.46,Loan,25138,31909.03,203.46,0
29585,10/24/2023,1660,117,20581,FALSE,16915.41,3731.55,Loan,25139,20819.97,116.26,0
29586,10/24/2023,2899,52734,2807,FALSE,19944.77,22020.6,Loan,25140,0,181.33,0
29587,10/24/2023,431,1509,3765,FALSE,52005.08,56313.05,Cash,0,0,405.54,0
29588,10/24/2023,1919,20078,4247,FALSE,32314.07,26830.91,Loan,25141,8073.93,757.34,0
29589,10/24/2023,2276,36890,282,FALSE,13842.4,2543.21,Loan,25142,11753.38,225.02,0
29590,10/24/2023,1416,53093,19113,TRUE,51300.76,41863.61,Loan,25143,15341.55,3183.98,0
29591,10/24/2023,4987,55912,9038,FALSE,40676.18,44811.44,Cash,0,0,324.11,0
29592,10/24/2023,1446,22078,9854,TRUE,106821.32,107763.27,Cash,0,7227.46,2115.94,0
29593,10/24/2023,2366,83105,16569,FALSE,20122.83,8542.62,Loan,25144,12470.3,281.4,0
29594,10/24/2023,2652,30158,17165,FALSE,20377.81,22100.62,Loan,25145,0,259.96,0
29595,10/24/2023,2718,36296,24255,FALSE,27449.33,30143.3,Cash,0,0,361.62,0
29596,10/24/2023,4384,12476,24909,FALSE,33053.92,35669.06,Loan,25146,0,154.93,0
29597,10/24/2023,4286,15715,20756,FALSE,51166.29,56027.32,Cash,0,0,451.32,0
29598,10/24/2023,1752,54388,15036,FALSE,23437.32,25908.56,Lease,25147,0,117.96,0
29599,10/24/2023,2917,4944,14497,FALSE,21130.8,1297.61,Loan,25148,20294.63,314.76,0
29600,10/24/2023,158,49275,2860,FALSE,85803.38,93205.95,Lease,25149,0,238.12,0
29601,10/24/2023,3572,46584,24043,FALSE,50239.17,51692.22,Loan,25150,0,495.12,0
29602,10/24/2023,4795,41218,3070,FALSE,18099.21,19653.02,Loan,25151,0,405.61,0
29603,10/24/2023,3086,4174,13793,TRUE,124603,135821.89,Loan,25152,0,3357.59,0
29604,10/24/2023,1111,55554,4914,FALSE,47192.68,51358.8,Cash,0,0,736.31,0
29605,10/24/2023,1821,39489,11341,TRUE,58916.63,66748.44,Loan,25153,0,2426.51,948.88
29606,10/24/2023,3172,1016,24248,TRUE,33208.67,39181.14,Loan,25154,0,2841.41,0
29607,10/24/2023,4994,66387,5879,FALSE,29726,32051.1,Loan,25155,0,103.66,0
29608,10/24/2023,3481,70842,6460,FALSE,16825.77,10166.13,Loan,25156,27376.78,161.9,0
29609,10/24/2023,2298,82897,2881,FALSE,33442.33,35817.99,Loan,25157,0,229.09,0
29610,10/24/2023,4263,90181,8801,TRUE,43297.84,50427.25,Loan,25158,0,2934.05,0
29611,10/25/2023,1019,2227,19470,FALSE,17105.58,19130.94,Loan,25159,0,470.45,0
29612,10/25/2023,1879,2389,4900,FALSE,32283.68,35588.82,Loan,25160,0,456.03,0
29613,10/25/2023,2674,67428,21408,FALSE,42624.03,47223.85,Loan,25161,0,472.04,0
29614,10/25/2023,3659,2882,17000,FALSE,39717.09,36917.82,Cash,0,6057.48,401.48,0
29615,10/25/2023,3993,91789,5676,TRUE,72914.25,80793.64,Lease,25162,0,1364.1,0
29616,10/25/2023,3657,61046,7546,FALSE,22057.03,13881.06,Loan,25163,9547.96,85,0
29617,10/25/2023,598,52981,24353,FALSE,38488.9,30653.64,Loan,25164,10920.93,260.34,0
29618,10/25/2023,3931,18974,3262,FALSE,36975.51,39861.75,Cash,0,0,130.31,0
29619,10/25/2023,4656,76967,14685,TRUE,68260.11,48747.28,Loan,25165,25133.95,2311.08,0
29620,10/25/2023,4773,66715,3196,FALSE,32396.74,35100.31,Loan,25166,0,238.06,0
29621,10/25/2023,3501,58091,9102,FALSE,27636.35,28617.66,Loan,25167,1624.73,485.69,0
29622,10/25/2023,3690,44513,5063,FALSE,36650.86,39712.01,Loan,25168,0,147.36,0
29623,10/25/2023,846,20940,19579,FALSE,46415.99,8965.69,Loan,25169,55962.05,488.73,0
29624,10/25/2023,137,14080,11220,TRUE,23327.8,27784.5,Loan,25170,0,2670.47,948.88
29625,10/25/2023,3247,13181,14553,FALSE,48541.64,53392.02,Lease,25171,0,267.86,0
29626,10/25/2023,226,78685,23357,FALSE,83333.12,90970.99,Loan,25172,0,85,0
29627,10/25/2023,946,13635,2175,FALSE,26358.19,27815.92,Loan,25173,1070.88,664.28,0
29628,10/25/2023,947,58318,10281,FALSE,25429.8,28122.72,Loan,25174,0,355.95,0
29629,10/25/2023,2368,50542,17297,FALSE,43761.27,46917.39,Loan,25175,0,325.21,0
29630,10/25/2023,3019,28866,12040,FALSE,46465.83,50621.43,Cash,0,0,815.79,0
29631,10/25/2023,1170,71015,11256,FALSE,33257.66,34438.77,Loan,25176,1425.19,422.87,0
29632,10/25/2023,4684,95729,13996,FALSE,39842.01,37374.27,Loan,25177,5533.98,428.67,0
29633,10/25/2023,3923,39510,22168,FALSE,50830.11,55701.64,Lease,25178,0,225.07,0
29634,10/25/2023,3843,73778,19743,FALSE,40714.04,9602.07,Lease,25179,32288.75,473.63,0
29635,10/25/2023,2585,72891,8565,TRUE,27756.48,32223.23,Loan,25180,0,2221.41,0
29636,10/26/2023,1058,21998,1677,FALSE,38359.54,41951.28,Loan,25181,0,85,0
29637,10/26/2023,4790,23522,23595,FALSE,27305.29,10567.69,Loan,25182,17831.3,288.65,0
29638,10/26/2023,4103,14932,17495,FALSE,30309.67,17125.27,Loan,25183,14780.22,197.49,0
29639,10/26/2023,3944,90851,1753,TRUE,41753.65,47287.92,Loan,25184,0,1799.09,0
29640,10/26/2023,3357,95398,10336,FALSE,66429.21,71836.93,Loan,25185,0,370.58,0
29641,10/26/2023,3699,74144,7591,TRUE,50900.41,46384.66,Loan,25186,9377.13,1900.57,0
29642,10/26/2023,248,69143,24250,FALSE,19719.16,21423.26,Loan,25187,0,337.8,948.88
29643,10/26/2023,2031,33037,23267,FALSE,31935.51,35061,Loan,25188,0,699.3,0
29644,10/26/2023,4140,5129,18000,FALSE,16388.83,18115.33,Loan,25189,0,340.3,0
29645,10/26/2023,630,20065,2467,FALSE,53653.53,49760.25,Loan,25190,8207.7,140,0
29646,10/26/2023,4574,17947,6202,FALSE,38021.19,41758.39,Loan,25191,0,201.72,0
29647,10/26/2023,159,54069,18547,FALSE,37958.23,29167.57,Loan,25192,11396.33,466.03,0
29648,10/26/2023,1918,19295,24523,FALSE,21918.81,9781.78,Cash,0,13608.44,461.47,0
29649,10/26/2023,2892,37924,2272,FALSE,29855.92,31157.59,Loan,25193,1446.28,153.44,0
29650,10/26/2023,101,58655,14833,FALSE,85638.59,94260,Loan,25194,0,276.47,0
29651,10/26/2023,3160,69631,5873,FALSE,53696.95,43317.63,Cash,0,13402.48,470.58,0
29652,10/26/2023,3858,41444,12551,TRUE,24775.75,5550.37,Cash,0,21871.01,2294.03,948.88
29653,10/26/2023,4424,85506,21497,FALSE,36578.18,29366.11,Lease,25195,10102.22,877.35,0
29654,10/26/2023,3093,939,5237,TRUE,54652.07,61661.57,Loan,25196,0,2311.41,0
29655,10/26/2023,1632,607,2030,TRUE,116123.03,106363.24,Loan,25197,21156.39,2244.18,0
29656,10/26/2023,2099,81673,20912,TRUE,77658.62,86555.53,Loan,25198,0,2458.62,0
29657,10/26/2023,2713,72999,22545,FALSE,31808.51,34922.33,Loan,25199,0,439.13,0
29658,10/26/2023,4501,99482,3731,FALSE,30565.91,33553.05,Loan,25200,0,450.32,0
29659,10/26/2023,4266,47778,1516,FALSE,106933.8,116546.79,Lease,25201,0,85,0
29660,10/26/2023,4818,7732,18555,TRUE,52358.56,30416.6,Loan,25202,24898.89,1140.02,0
29661,10/26/2023,3082,77283,9789,FALSE,50014.79,54024.52,Loan,25203,0,139.49,0
29662,10/27/2023,4293,79632,20097,FALSE,17988.73,19864.08,Loan,25204,0,481.41,0
29663,10/27/2023,3535,20647,146,FALSE,27148.46,29818.22,Cash,0,0,85,0
29664,10/27/2023,192,83220,8729,TRUE,45288.48,35912.3,Cash,0,13291.77,1812.39,0
29665,10/27/2023,2429,47471,10351,FALSE,21444.44,1914.44,Loan,25205,23880.98,470.7,0
29666,10/27/2023,768,58098,12923,FALSE,31886.14,26169.73,Loan,25206,7931.45,301.06,0
29667,10/27/2023,1032,61453,22561,FALSE,29419.75,32287.16,Lease,25207,0,463.08,0
29668,10/27/2023,2276,38186,16660,FALSE,15414.44,16939.61,Lease,25208,0,85,0
29669,10/27/2023,1391,18425,7384,FALSE,20793.96,10337.56,Lease,25209,11348.77,135.42,0
29670,10/27/2023,4651,9347,6757,FALSE,20533.54,21188.58,Loan,25210,1319.83,131.43,0
29671,10/27/2023,927,49736,22374,FALSE,29488.74,8803.54,Loan,25211,38787.06,320.78,0
29672,10/27/2023,768,66967,987,FALSE,31554,24536.32,Loan,25212,9228.4,156,0
29673,10/27/2023,2122,7853,7195,TRUE,30821.91,36620.79,Loan,25213,0,2770.7,948.88
29674,10/27/2023,3331,7178,23517,FALSE,63563.75,47876.13,Lease,25214,18638.95,327.38,0
29675,10/27/2023,2437,35846,4204,TRUE,64333.94,46759.34,Loan,25215,21675.56,1579.01,0
29676,10/27/2023,4569,53198,13495,FALSE,22545,13481.73,Loan,25216,10059.81,182.32,0
29677,10/27/2023,673,84854,810,FALSE,27087.44,20057.49,Cash,0,8903.7,277.24,0
29678,10/27/2023,3555,24573,13313,FALSE,66909.82,52388.15,Lease,25217,18616.56,527.73,948.88
29679,10/27/2023,4571,48062,3243,FALSE,28236.7,30761.03,Loan,25218,0,368.76,0
29680,10/27/2023,3161,21114,19881,TRUE,135547.36,133560.62,Cash,0,12585.4,1955.46,0
29681,10/27/2023,1791,57826,6373,TRUE,44736.65,42923.16,Loan,25219,7602.5,2988.74,0
29682,10/27/2023,1605,32045,11277,TRUE,73570.49,81488.02,Loan,25220,0,1460.61,0
29683,10/27/2023,2830,5091,7451,FALSE,24910.97,15042.93,Loan,25221,11164.58,140.79,0
29684,10/27/2023,339,50601,20616,FALSE,28525.56,17567.68,Loan,25222,12776.68,401.62,0
29685,10/27/2023,3043,49318,23597,TRUE,140040.69,155058.1,Lease,25223,0,2449.47,0
29686,10/27/2023,3053,26632,14983,FALSE,49802.49,54450.05,Loan,25224,0,489.75,0
29687,10/27/2023,445,11214,24463,FALSE,29558.34,8940.46,Loan,25225,39007.45,423.22,0
29688,10/27/2023,3684,55031,1871,TRUE,91989.8,96579.76,Loan,25226,5317.68,3066.34,0
29689,10/28/2023,3732,83280,8207,FALSE,86118.8,93804.56,Loan,25227,0,471.16,0
29690,10/28/2023,961,96741,20590,TRUE,82343.14,88324.81,Cash,0,3017.09,3399.35,0
29691,10/28/2023,2406,49361,10599,FALSE,17471.65,19282.57,Loan,25228,0,85,0
29692,10/28/2023,236,88610,4986,FALSE,30535.09,18571.94,Cash,0,13703.43,285.86,0
29693,10/28/2023,4492,71632,4944,TRUE,59950.85,66058.34,Loan,25229,0,2231.16,0
29694,10/28/2023,1069,22767,12770,FALSE,68763.9,73472.66,Loan,25230,0,132.14,0
29695,10/28/2023,440,56216,18385,TRUE,77473.09,87481.41,Cash,0,0,3095.64,0
29696,10/28/2023,2794,13889,7580,FALSE,36839.08,39506.36,Loan,25231,0,267.02,948.88
29697,10/28/2023,2656,90633,24748,FALSE,30032.07,33288.83,Loan,25232,0,371.34,948.88
29698,10/28/2023,2519,37836,17506,FALSE,27757.12,30480.45,Lease,25233,0,209.8,948.88
29699,10/28/2023,2597,35275,17698,TRUE,49624.97,35763.45,Cash,0,18476.74,2217.08,0
29700,10/28/2023,2255,39808,8608,TRUE,107924.8,119317.91,Loan,25234,0,3639.57,0
29701,10/28/2023,2344,11641,13762,FALSE,28262.28,30803.11,Loan,25235,0,297.97,0
29702,10/28/2023,2780,22442,22833,FALSE,23600.25,11925.02,Loan,25236,13248.16,496.37,0
29703,10/28/2023,53,40685,17348,FALSE,33049.92,36265.44,Loan,25237,0,409.42,0
29704,10/28/2023,2621,68262,21654,FALSE,34266.06,6046.57,Loan,25238,29574.21,930.31,0
29705,10/28/2023,4656,66841,24711,TRUE,68969.95,75396.18,Loan,25239,0,1237.25,0
29706,10/28/2023,4352,1270,983,FALSE,33982.67,37277.2,Lease,25240,0,414.26,0
29707,10/28/2023,949,8314,23615,FALSE,42023.05,36495.03,Loan,25241,8317.47,181.02,0
29708,10/28/2023,2978,1939,3729,FALSE,82317.05,78913.78,Cash,0,9589.36,121.52,0
29709,10/28/2023,1523,42463,274,TRUE,70138.86,50181.32,Loan,25242,26271.29,2279.65,0
29710,10/28/2023,2132,34692,11841,TRUE,30217.73,35115.35,Loan,25243,0,2073.85,0
29711,10/28/2023,1941,86506,17359,FALSE,16030.82,18039.53,Loan,25244,0,346.9,0
29712,10/28/2023,3715,60134,24828,FALSE,47872.7,52371.23,Loan,25245,0,85,0
29713,10/28/2023,4870,46777,23637,FALSE,25334.28,26904.56,Loan,25246,0,256.25,0
29714,10/28/2023,3916,90572,13420,TRUE,45774.31,31719.75,Loan,25247,18861.66,2176.03,0
29715,10/28/2023,4867,43074,402,FALSE,18243.2,2277.57,Loan,25248,16481.15,297.61,948.88
29716,10/28/2023,4915,85607,21045,FALSE,72257.8,36192.51,Loan,25249,38748.8,464.42,0
29717,10/28/2023,4453,29320,6386,TRUE,83462.16,64937.56,Loan,25250,24800.53,2546.26,0
29718,10/28/2023,4783,73857,9466,FALSE,45833.96,40864.76,Loan,25251,7748.74,159.03,0
29719,10/28/2023,4191,36467,2415,FALSE,38880.36,36113.59,Loan,25252,5296.36,107.13,0
29720,10/28/2023,2800,92286,12626,TRUE,31952.97,21335.22,Loan,25253,15483.69,3579.78,0
29721,10/28/2023,3380,92006,17665,FALSE,73816.34,81360.77,Loan,25254,0,319.09,0
29722,10/28/2023,2998,54039,14911,FALSE,24269.3,17348.14,Lease,25255,8979.33,936.09,0
29723,10/28/2023,141,39295,14338,FALSE,45062.33,48041.85,Loan,25256,0,320.95,0
29724,10/28/2023,1763,3080,2168,FALSE,126482.19,137113.72,Loan,25257,0,153.33,0
29725,10/29/2023,967,67261,12073,FALSE,19953.9,22112.61,Lease,25258,0,445.84,0
29726,10/29/2023,4391,82854,19859,FALSE,19674.07,21478.87,Cash,0,0,375.86,0
29727,10/29/2023,3757,94963,7957,FALSE,58167.74,54859.1,Loan,25259,6714.42,454.87,0
29728,10/29/2023,1617,95754,5149,FALSE,44220.82,47378.63,Loan,25260,0,281.02,0
29729,10/29/2023,2232,91338,2445,FALSE,34563.49,37578.36,Cash,0,0,398.01,0
29730,10/29/2023,2491,48910,9251,FALSE,19327.98,21332.23,Loan,25261,0,85,0
29731,10/29/2023,177,58344,13370,FALSE,47655.51,49143.28,Loan,25262,2178.53,236.21,0
29732,10/29/2023,1723,50231,15964,FALSE,23422.84,25811.89,Loan,25263,0,289.25,0
29733,10/29/2023,4733,89436,8140,TRUE,49287.31,33590.04,Loan,25264,20017.21,1774.24,0
29734,10/29/2023,3400,73906,18012,TRUE,60997.71,55941.85,Loan,25265,12315.6,3102.72,0
29735,10/29/2023,4285,81533,23266,TRUE,87905.33,96435.92,Loan,25266,0,1278.88,0
29736,10/29/2023,3930,83585,9166,FALSE,32456.46,35440.64,Loan,25267,0,385.3,0
29737,10/29/2023,4632,21933,11648,TRUE,60375.94,66722.75,Cash,0,1644.24,2685.78,0
29738,10/29/2023,1474,50151,18015,FALSE,15961.49,17312.32,Lease,25268,34038.26,643.87,0
29739,10/29/2023,830,38895,16011,TRUE,54718.52,62433.94,Lease,25269,0,2847.25,0
29740,10/29/2023,1652,2600,13226,FALSE,31848.35,32816.03,Loan,25270,2053.38,832.29,0
29741,10/29/2023,3054,3362,16576,TRUE,48584.99,53674.71,Loan,25271,0,1506.58,948.88
29742,10/29/2023,3037,3232,7196,FALSE,20763.49,22488.48,Cash,0,0,348.18,0
29743,10/29/2023,334,37953,13367,FALSE,19276.52,21530.93,Cash,0,0,484.34,0
29744,10/29/2023,3824,26325,20783,FALSE,16859.65,4881.52,Loan,25272,22301.02,346.47,0
29745,10/29/2023,2796,21433,16584,FALSE,44517.75,35502.05,Loan,25273,12084.79,422.01,0
29746,10/29/2023,4419,2930,9763,TRUE,81376.65,83010.31,Loan,25274,0,1422.91,0
29747,10/29/2023,1189,79340,20750,FALSE,26670.56,16154.16,Lease,25275,12102.53,442.87,0
29748,10/29/2023,1757,93010,19651,FALSE,51074.74,55871.34,Lease,25276,0,361.51,0
29749,10/29/2023,4660,30611,17217,FALSE,23569.85,26051.62,Loan,25277,0,478.17,948.88
29750,10/29/2023,3499,85670,19232,FALSE,31624.82,23582.55,Cash,0,10583.16,973.06,0
29751,10/29/2023,4151,17278,24976,FALSE,22167.16,13204.87,Loan,25278,10171.59,135.91,0
29752,10/29/2023,1263,5442,2195,FALSE,39590.49,43249.45,Lease,25279,0,289.56,0
29753,10/29/2023,4457,76846,21328,FALSE,21910.52,23826.75,Loan,25280,0,314.3,948.88
29754,10/29/2023,4081,39595,4038,FALSE,56974.94,48896.57,Loan,25281,11939.83,278.6,0
29755,10/29/2023,826,47173,10412,FALSE,25174.08,18651.06,Loan,25282,8197.89,267.84,0
29756,10/29/2023,3939,93123,5310,FALSE,45665,49083.41,Loan,25283,0,137.26,0
29757,10/29/2023,1032,23693,21690,FALSE,31524.27,34631.57,Loan,25284,0,241.91,0
29758,10/29/2023,196,40906,12014,FALSE,37126.79,39675.4,Loan,25285,0,205.35,0
29759,10/29/2023,1452,75562,20711,FALSE,91129.14,97081.36,Loan,25286,0,449.86,0
29760,10/29/2023,4591,89635,9873,FALSE,58798.58,51522.71,Loan,25287,11562.99,141.04,0
29761,10/29/2023,2530,19247,709,FALSE,76544.76,82570.09,Loan,25288,0,504.8,0
29762,10/29/2023,3305,38021,13180,FALSE,26573.72,28962.85,Cash,0,0,368.57,0
29763,10/30/2023,3936,79956,12390,FALSE,37662.18,27552.44,Loan,25289,12602.66,554.53,0
29764,10/30/2023,1888,4452,3660,FALSE,20465.32,22714.71,Loan,25290,0,436.74,0
29765,10/30/2023,2140,59307,1189,FALSE,23683.67,5359.83,Loan,25291,19016.06,120.21,0
